Customer ID,Recency,Frequency,Monetary,DistinctProducts,Country,HighValue
17682,10,11,4456.78,85,United Kingdom,1
17683,386,3,819.01,41,United Kingdom,0
17684,44,1,239.41,15,United Kingdom,0
17685,17,12,5943.17,124,United Kingdom,1
17686,7,9,8296.81,283,United Kingdom,1
17687,421,1,432.68,26,United Kingdom,0
17688,394,1,304.2,19,United Kingdom,0
17689,388,2,317.08,17,United Kingdom,0
17690,30,20,7448.1,237,United Kingdom,1
17691,358,4,780.0500000000001,37,United Kingdom,0
17692,127,12,2975.8,90,United Kingdom,1
17693,137,1,200.47,16,United Kingdom,0
17694,142,3,1695.97,54,United Kingdom,0
17695,132,5,1746.04,46,United Kingdom,0
17696,38,27,7679.59,191,United Kingdom,1
17697,236,1,338.95,19,United Kingdom,0
17698,261,1,154.95,8,United Kingdom,0
17699,477,2,442.0,17,United Kingdom,0
17700,17,14,6679.97,259,United Kingdom,1
17701,253,1,417.95,24,United Kingdom,0
17702,30,6,3144.04,120,United Kingdom,1
17703,35,4,1094.84,63,United Kingdom,0
17704,169,2,885.19,27,United Kingdom,0
17705,3,11,2083.9,74,United Kingdom,0
17706,4,31,20749.98,408,United Kingdom,1
17707,185,8,609.3000000000001,9,United Kingdom,0
17708,188,4,887.9300000000001,57,United Kingdom,0
17709,170,5,671.01,37,United Kingdom,0
17710,424,1,293.5,20,United Kingdom,0
17711,11,2,385.1,22,United Kingdom,0
17712,45,1,522.91,29,United Kingdom,0
17713,382,4,1198.09,55,United Kingdom,0
17714,321,5,1410.18,69,United Kingdom,0
17715,201,2,489.59999999999997,1,United Kingdom,0
17716,23,24,15956.97,334,United Kingdom,1
17717,421,1,376.92,26,United Kingdom,0
17718,232,2,439.18,22,United Kingdom,0
17719,38,15,5396.04,111,United Kingdom,1
17720,26,10,2768.91,81,United Kingdom,1
17721,659,1,307.21000000000004,11,United Kingdom,0
17722,96,5,4430.36,163,United Kingdom,1
17723,127,7,3378.4000000000005,6,United Kingdom,1
17724,71,3,1033.0,38,United Kingdom,0
17725,16,11,3439.08,115,United Kingdom,1
17726,395,7,1092.06,52,United Kingdom,0
17727,15,1,1060.25,66,United Kingdom,0
17728,4,5,4238.76,196,United Kingdom,1
17729,596,1,438.65000000000003,23,United Kingdom,0
17730,3,20,7773.8,177,United Kingdom,1
17731,79,6,1708.99,82,United Kingdom,0
17732,373,8,2470.39,90,United Kingdom,1
17733,39,2,692.19,33,United Kingdom,0
17734,54,6,1442.32,76,United Kingdom,0
17735,2,26,17244.93,391,United Kingdom,1
17736,9,3,377.44,24,United Kingdom,0
17737,9,2,168.24,8,United Kingdom,0
17738,19,13,4183.56,173,United Kingdom,1
17739,12,18,7730.59,56,United Kingdom,1
17740,389,6,426.9,5,United Kingdom,0
17741,407,2,101.1,6,United Kingdom,0
17742,113,11,2098.48,52,United Kingdom,0
17743,448,1,229.2,3,United Kingdom,0
17744,4,7,2649.14,121,United Kingdom,1
17745,478,2,600.34,27,United Kingdom,0
17746,240,4,904.1800000000001,32,United Kingdom,0
17747,113,1,71.4,1,United Kingdom,0
17748,527,1,358.15,17,United Kingdom,0
17749,178,3,1026.18,52,United Kingdom,0
17750,5,9,1797.57,101,United Kingdom,0
17751,421,1,157.85999999999999,31,United Kingdom,0
17752,359,1,80.64,1,United Kingdom,0
17753,464,4,390.56,63,United Kingdom,0
17754,1,13,4577.53,185,United Kingdom,1
17756,376,3,733.7,54,United Kingdom,0
17757,1,56,9422.45,362,United Kingdom,1
17758,19,12,5012.53,403,United Kingdom,1
17759,17,5,1276.91,114,United Kingdom,0
17760,22,6,918.93,58,United Kingdom,0
17761,33,1,712.78,19,United Kingdom,0
17762,456,1,129.75,16,United Kingdom,0
17763,263,4,86.15,11,United Kingdom,0
17764,51,5,1623.64,126,United Kingdom,0
17765,159,4,530.8,71,United Kingdom,0
17766,381,2,299.61,21,United Kingdom,0
17767,15,2,413.05,35,United Kingdom,0
17768,8,7,3509.51,134,United Kingdom,1
17769,13,17,7103.08,330,United Kingdom,1
17770,199,5,1143.27,33,United Kingdom,0
17771,57,4,387.41,63,United Kingdom,0
17772,11,3,384.77,94,United Kingdom,0
17773,514,2,585.27,48,United Kingdom,0
17774,97,9,3328.05,286,United Kingdom,1
17775,255,1,56.4,3,United Kingdom,0
17776,387,2,338.56,74,United Kingdom,0
17777,25,3,665.86,141,United Kingdom,0
17778,662,1,197.70000000000002,10,United Kingdom,0
17779,21,3,658.57,73,United Kingdom,0
17780,667,3,352.91,76,United Kingdom,0
17781,159,2,188.02,12,United Kingdom,0
17782,383,2,679.02,29,United Kingdom,0
17783,72,3,379.91,91,United Kingdom,0
17784,550,1,112.86,19,United Kingdom,0
17785,53,3,403.38,48,United Kingdom,0
17786,85,2,278.74,57,United Kingdom,0
17787,153,4,2601.4700000000003,94,United Kingdom,1
17788,74,2,1117.9,3,United Kingdom,0
17789,281,2,397.15,27,United Kingdom,0
17790,27,20,2783.61,188,United Kingdom,1
17791,30,1,106.1,10,United Kingdom,0
17792,467,2,370.05,45,United Kingdom,0
17793,25,1,323.04,49,United Kingdom,0
17794,687,2,147.3,7,United Kingdom,0
17795,180,2,350.39,43,United Kingdom,0
17796,40,7,1361.99,149,United Kingdom,0
17797,22,8,1985.87,222,United Kingdom,0
17798,582,1,183.09,43,United Kingdom,0
17799,22,20,6341.89,478,United Kingdom,1
17800,37,9,1199.01,51,United Kingdom,0
17801,451,3,798.3299999999999,66,United Kingdom,0
17802,82,10,5053.12,283,United Kingdom,1
17803,392,1,184.66,27,United Kingdom,0
17804,376,3,385.23,82,United Kingdom,0
17805,74,2,927.03,10,United Kingdom,0
17806,11,1,546.04,43,United Kingdom,0
17807,395,3,437.87,88,United Kingdom,0
17808,549,4,262.64,29,United Kingdom,0
17809,16,20,11337.39,59,United Kingdom,1
17810,669,2,374.81,51,United Kingdom,0
17811,4,47,9609.8,538,United Kingdom,1
17812,13,7,1165.8899999999999,162,United Kingdom,0
17813,14,5,1770.8799999999999,297,United Kingdom,0
17814,375,2,1617.32,112,United Kingdom,0
17815,393,1,591.96,13,United Kingdom,0
17816,37,6,112.32,41,United Kingdom,0
17817,4,6,807.85,115,United Kingdom,0
17818,738,1,130.18,42,United Kingdom,0
17819,72,12,6612.5199999999995,66,United Kingdom,1
17820,374,1,183.56,39,United Kingdom,0
17821,406,1,334.62,6,United Kingdom,0
17822,420,5,2188.5,152,United Kingdom,0
17823,421,2,494.25,88,United Kingdom,0
17824,51,1,298.4,13,United Kingdom,0
17825,599,4,731.96,24,United Kingdom,0
17826,374,1,134.59,33,United Kingdom,0
17827,5,6,2388.05,240,United Kingdom,1
17828,23,4,1820.09,54,Malta,0
17829,299,5,4756.74,121,United Arab Emirates,1
17830,2,3,398.7,18,United Kingdom,0
17831,33,1,35.400000000000006,2,United Kingdom,0
17832,50,1,155.37,61,United Kingdom,0
17833,723,1,342.36,28,United Kingdom,0
17834,415,2,730.47,54,United Kingdom,0
17835,3,3,350.64,45,United Kingdom,0
17836,47,1,110.21000000000001,23,United Kingdom,0
17837,42,8,1593.38,110,United Kingdom,0
17838,27,13,6722.900000000001,141,United Kingdom,1
17839,42,1,338.8,50,United Kingdom,0
17840,444,1,185.72,44,United Kingdom,0
17841,2,211,70884.07,2116,United Kingdom,1
17842,602,1,430.69,18,United Kingdom,0
17843,303,2,326.23,58,United Kingdom,0
17844,107,1,51.559999999999995,5,Canada,0
17845,555,4,598.19,42,United Kingdom,0
17846,85,1,2033.1,1,United Kingdom,0
17847,516,2,129.69,9,United Kingdom,0
17848,81,30,3650.9,105,United Kingdom,1
17849,218,8,1063.76,24,United Kingdom,0
17850,372,155,56600.08,100,United Kingdom,1
17851,422,6,1563.34,185,United Kingdom,0
17852,12,5,663.21,82,United Kingdom,0
17853,407,3,1608.19,84,United Kingdom,0
17854,185,6,1071.45,113,United Kingdom,0
17855,373,1,417.94,17,United Kingdom,0
17856,2,4,1418.03,12,United Kingdom,0
17857,4,24,28682.24,21,United Kingdom,1
17858,6,30,12797.65,173,United Kingdom,1
17859,305,1,148.21,23,United Kingdom,0
17860,369,4,1015.54,127,United Kingdom,0
17861,3,18,5127.69,329,United Kingdom,1
17862,324,4,1279.09,90,United Kingdom,0
17863,59,12,5745.2,154,United Kingdom,1
17864,13,5,924.32,93,United Kingdom,0
17865,31,46,26374.39,391,United Kingdom,1
17866,143,3,1134.95,20,United Kingdom,0
17867,30,15,1621.2800000000002,119,United Kingdom,0
17868,386,1,234.65,18,United Kingdom,0
17869,107,7,1036.16,72,United Kingdom,0
17870,2,13,3108.15,215,United Kingdom,1
17871,205,5,1118.99,64,United Kingdom,0
17872,382,1,235.87,15,United Kingdom,0
17873,80,18,6515.88,65,United Kingdom,1
17874,185,6,683.46,37,United Kingdom,0
17875,688,1,167.1,25,United Kingdom,0
17876,400,3,3424.02,3,United Kingdom,1
17877,170,1,237.61,12,United Kingdom,0
17878,44,3,1412.33,82,United Kingdom,0
17879,174,1,178.51999999999998,6,United Kingdom,0
17880,365,3,824.9200000000001,43,United Kingdom,0
17881,304,1,133.35000000000002,8,United Kingdom,0
17882,379,2,313.46,47,United Kingdom,0
17883,3,7,995.85,155,United Kingdom,0
17884,4,20,3072.89,305,United Kingdom,1
17885,12,1,190.19,50,United Kingdom,0
17886,32,6,1608.38,138,United Kingdom,0
17887,129,1,111.35,10,United Kingdom,0
17888,21,25,1820.44,145,United Kingdom,0
17889,212,7,774.87,97,United Kingdom,0
17890,323,2,602.09,88,United Kingdom,0
17891,162,1,203.85999999999999,34,United Kingdom,0
17892,56,3,244.1,27,United Kingdom,0
17893,225,1,112.25,15,United Kingdom,0
17894,72,18,2453.38,215,United Kingdom,1
17895,44,1,98.0,15,United Kingdom,0
17896,23,1,256.32,2,United Kingdom,0
17897,173,9,2585.0,211,United Kingdom,1
17898,85,4,299.18,48,United Kingdom,0
17899,159,1,155.8,29,United Kingdom,0
17900,190,2,112.19999999999999,4,United Kingdom,0
17901,29,3,260.08,22,United Kingdom,0
17902,547,1,216.39999999999998,24,United Kingdom,0
17903,394,1,381.09000000000003,44,United Kingdom,0
17904,21,1,191.67,33,United Kingdom,0
17905,71,13,2383.52,129,United Kingdom,1
17906,247,1,72.9,12,United Kingdom,0
17907,641,1,291.76,13,United Kingdom,0
17908,374,5,1411.54,178,United Kingdom,0
17909,737,1,132.55,8,United Kingdom,0
17910,726,1,261.7,25,United Kingdom,0
17911,9,1,366.23,39,United Kingdom,0
17912,310,6,375.5,48,United Kingdom,0
17913,59,14,3479.64,224,United Kingdom,1
17914,4,1,336.43,72,United Kingdom,0
17915,551,1,242.13,27,United Kingdom,0
17916,629,2,43.87,15,United Kingdom,0
17917,45,3,341.28,77,United Kingdom,0
17918,501,3,396.39,34,United Kingdom,0
17919,88,2,1840.32,37,United Kingdom,0
17920,4,54,24516.46,715,United Kingdom,1
17921,64,10,2423.5,230,United Kingdom,1
17922,543,1,170.4,8,United Kingdom,0
17923,282,3,497.0,2,United Kingdom,0
17924,12,8,3536.7000000000003,27,United Kingdom,1
17925,373,1,488.16,1,United Kingdom,0
17926,133,5,1035.49,27,United Kingdom,0
17927,722,1,294.0,10,United Kingdom,0
17928,45,3,341.24,27,United Kingdom,0
17929,11,12,3082.1,6,United Kingdom,1
17930,36,13,4275.22,39,United Kingdom,1
17931,134,14,3437.29,274,United Kingdom,1
17932,29,3,1331.57,84,United Kingdom,0
17933,632,1,114.69,12,United Kingdom,0
17934,52,3,1049.15,36,United Kingdom,0
17935,138,7,686.14,60,United Kingdom,0
17936,5,1,389.84,68,United Kingdom,0
17937,9,7,4301.22,19,United Kingdom,1
17938,420,1,144.29,29,United Kingdom,0
17939,160,1,99.14,12,United Kingdom,0
17940,49,16,30393.19,11,United Kingdom,1
17941,131,4,1433.28,5,United Kingdom,0
17942,8,1,77.50000000000001,2,United Kingdom,0
17944,423,1,75.41,24,United Kingdom,0
17945,697,3,360.35,66,United Kingdom,0
17946,233,2,149.57999999999998,18,United Kingdom,0
17947,37,1,176.68,9,United Kingdom,0
17948,147,1,358.56000000000006,1,United Kingdom,0
17949,1,118,118628.08,58,United Kingdom,1
17950,72,7,1432.81,133,United Kingdom,0
17951,40,4,1636.0800000000002,24,United Kingdom,0
17952,378,4,819.61,85,United Kingdom,0
17953,540,1,160.82,20,United Kingdom,0
17954,5,19,3966.05,479,United Kingdom,1
17955,199,6,949.9,16,United Kingdom,0
17956,249,1,12.75,1,United Kingdom,0
17957,66,1,111.68,31,United Kingdom,0
17958,117,2,973.88,35,United Kingdom,0
17959,592,1,140.75,2,United Kingdom,0
17960,171,3,135.08,37,United Kingdom,0
17961,21,100,2995.54,486,United Kingdom,1
17962,142,4,687.42,146,United Kingdom,0
17963,471,4,651.51,98,United Kingdom,0
17964,32,2,733.46,84,United Kingdom,0
17965,38,29,7240.9800000000005,588,United Kingdom,1
17966,38,10,1974.42,82,United Kingdom,0
17967,372,2,357.28999999999996,59,United Kingdom,0
17968,374,4,888.04,106,United Kingdom,0
17969,166,20,2369.94,113,United Kingdom,1
17970,211,1,582.59,27,United Kingdom,0
17971,548,1,161.94,21,United Kingdom,0
17972,242,1,136.04,30,United Kingdom,0
17973,52,1,337.04,15,United Kingdom,0
17974,25,6,1858.06,279,United Kingdom,0
17975,15,24,7028.83,243,United Kingdom,1
17976,372,1,706.38,56,United Kingdom,0
17977,29,2,1565.6299999999999,94,United Kingdom,0
17978,365,4,1461.76,62,United Kingdom,0
17979,36,4,757.71,116,United Kingdom,0
17980,166,4,1033.42,41,United Kingdom,0
17981,411,1,239.12,17,United Kingdom,0
17982,681,1,138.18,13,United Kingdom,0
17983,395,1,171.71,23,United Kingdom,0
17984,145,5,1191.27,209,United Kingdom,0
17985,22,1,634.95,20,United Kingdom,0
17986,56,1,20.8,1,United Kingdom,0
17987,185,5,1003.64,139,United Kingdom,0
17988,12,14,489.54,115,United Kingdom,0
17989,379,1,228.82999999999998,26,United Kingdom,0
17990,237,6,1527.6100000000001,40,United Kingdom,0
17991,225,3,320.55,37,United Kingdom,0
17992,389,1,254.13,49,United Kingdom,0
17993,617,1,235.19,60,United Kingdom,0
17994,122,11,2313.32,227,United Kingdom,1
17995,282,3,495.48,28,United Kingdom,0
17996,380,3,482.33,63,United Kingdom,0
17997,74,8,1970.6699999999998,133,United Kingdom,0
17998,380,3,639.24,57,United Kingdom,0
17999,37,3,730.9,125,United Kingdom,0
18000,564,1,124.25,6,United Kingdom,0
18001,12,6,953.84,120,United Kingdom,0
18002,376,4,249.92,52,United Kingdom,0
18003,376,1,358.61,23,United Kingdom,0
18004,362,1,169.47,32,United Kingdom,0
18005,4,2,249.72,52,United Kingdom,0
18006,23,4,997.86,57,United Kingdom,0
18007,393,1,220.32,46,United Kingdom,0
18008,70,23,19787.13,77,United Kingdom,1
18009,235,8,2155.83,145,United Kingdom,0
18010,257,1,174.8,14,United Kingdom,0
18011,373,2,527.03,63,United Kingdom,0
18012,723,1,115.3,13,United Kingdom,0
18013,155,2,187.29,31,United Kingdom,0
18014,28,1,166.42,29,United Kingdom,0
18015,4,1,120.03,46,United Kingdom,0
18016,32,7,1960.46,115,United Kingdom,0
18017,81,4,688.0,1,United Kingdom,0
18018,108,4,297.99,43,United Kingdom,0
18019,52,1,38.45,5,United Kingdom,0
18020,544,1,190.48000000000002,12,United Kingdom,0
18021,510,2,227.06,32,United Kingdom,0
18022,36,5,1651.79,306,United Kingdom,0
18024,153,2,389.78,21,United Kingdom,0
18025,380,6,1177.72,83,United Kingdom,0
18026,501,2,2074.07,12,United Kingdom,0
18027,99,1,115.31,21,United Kingdom,0
18028,583,1,192.05,4,United Kingdom,0
18029,642,1,433.77,18,United Kingdom,0
18030,4,2,230.64999999999998,8,United Kingdom,0
18031,379,1,462.09999999999997,49,United Kingdom,0
18032,334,1,73.5,5,United Kingdom,0
18033,65,1,97.97,32,United Kingdom,0
18034,22,3,793.7,182,United Kingdom,0
18035,36,5,1276.74,52,United Kingdom,0
18036,32,11,1563.6399999999999,221,United Kingdom,0
18037,154,15,167.42,31,United Kingdom,0
18038,556,1,149.41,25,United Kingdom,0
18039,374,4,579.17,137,United Kingdom,0
18040,19,2,357.20000000000005,18,United Kingdom,0
18041,12,38,8752.38,464,United Kingdom,1
18042,54,2,281.15,13,United Kingdom,0
18043,25,3,875.97,106,United Kingdom,0
18044,4,18,3505.61,128,United Kingdom,1
18045,45,1,189.4,43,United Kingdom,0
18046,650,1,189.63,26,United Kingdom,0
18047,381,2,342.69,74,United Kingdom,0
18048,203,3,401.73,56,United Kingdom,0
18049,437,2,556.52,82,United Kingdom,0
18050,359,2,412.06,22,United Kingdom,0
18051,634,7,2282.28,41,United Kingdom,0
18052,565,1,10877.18,16,United Kingdom,1
18053,71,3,571.07,29,United Kingdom,0
18054,393,1,176.5,11,United Kingdom,0
18055,7,14,11195.57,320,United Kingdom,1
18056,288,2,554.6,28,United Kingdom,0
18057,393,3,1203.56,121,United Kingdom,0
18058,10,3,774.06,12,United Kingdom,0
18059,23,3,306.46,17,United Kingdom,0
18060,408,2,1185.46,74,United Kingdom,0
18061,22,28,6488.97,30,United Kingdom,1
18062,173,6,1632.67,46,United Kingdom,0
18063,391,2,186.60000000000002,2,United Kingdom,0
18064,133,11,4495.03,53,United Kingdom,1
18065,6,29,5866.63,193,United Kingdom,1
18066,75,3,1440.4,37,United Kingdom,0
18067,40,1,396.33,36,United Kingdom,0
18068,289,1,101.69999999999999,1,United Kingdom,0
18069,26,11,4540.56,602,United Kingdom,1
18070,669,1,314.1,9,United Kingdom,0
18071,258,6,1428.63,52,United Kingdom,0
18072,186,1,247.44,18,United Kingdom,0
18073,114,12,3877.5200000000004,23,United Kingdom,1
18074,374,2,1509.04,37,United Kingdom,0
18075,23,20,5783.29,180,United Kingdom,1
18076,380,1,151.49,8,United Kingdom,0
18077,8,18,4338.56,141,United Kingdom,1
18078,217,4,844.6,65,United Kingdom,0
18079,45,5,4242.75,107,United Kingdom,1
18080,19,2,1231.5,2,United Kingdom,0
18081,36,3,343.45,14,United Kingdom,0
18082,26,1,703.37,62,United Kingdom,0
18083,398,1,470.72999999999996,36,United Kingdom,0
18084,16,3,812.93,7,United Kingdom,0
18085,330,4,1645.75,42,United Kingdom,0
18086,274,1,101.34,7,United Kingdom,0
18087,98,17,14761.519999999999,44,United Kingdom,1
18088,61,1,167.67000000000002,35,United Kingdom,0
18089,447,1,428.45,9,United Kingdom,0
18090,422,1,349.4,47,United Kingdom,0
18091,593,1,360.85,25,United Kingdom,0
18092,2,18,16179.44,42,United Kingdom,1
18093,93,8,4452.71,43,United Kingdom,1
18094,82,13,6391.52,55,United Kingdom,1
18095,313,5,2303.09,37,United Kingdom,0
18096,12,6,1805.28,299,United Kingdom,0
18097,8,11,4663.32,86,United Kingdom,1
18098,396,1,550.84,85,United Kingdom,0
18099,127,1,168.31,19,United Kingdom,0
18100,550,1,451.56,30,United Kingdom,0
18101,11,5,629.16,89,United Kingdom,0
18102,1,145,608821.65,382,United Kingdom,1
18103,549,1,105.8,10,United Kingdom,0
18104,37,1,754.64,38,United Kingdom,0
18105,38,1,113.48000000000002,18,United Kingdom,0
18106,330,6,1461.46,126,United Kingdom,0
18107,442,1,167.13,38,United Kingdom,0
18108,254,3,848.8100000000001,43,United Kingdom,0
18109,2,38,9893.96,203,United Kingdom,1
18110,20,2,435.43,58,United Kingdom,0
18111,589,1,405.85,27,United Kingdom,0
18112,12,4,775.96,59,United Kingdom,0
18113,369,1,152.64000000000001,1,United Kingdom,0
18114,290,1,220.1,28,United Kingdom,0
18115,698,1,9.700000000000001,3,United Kingdom,0
18116,68,13,2154.3,311,United Kingdom,0
18117,26,1,320.72,68,United Kingdom,0
18118,11,29,6733.22,444,United Kingdom,1
18119,368,1,362.24,29,United Kingdom,0
18120,214,1,111.15,17,United Kingdom,0
18121,149,2,673.1,28,United Kingdom,0
18122,8,6,1826.21,239,United Kingdom,0
18123,24,3,684.59,53,United Kingdom,0
18124,472,1,111.53,20,United Kingdom,0
18125,30,4,1142.99,164,United Kingdom,0
18126,61,1,206.82999999999998,52,United Kingdom,0
18127,19,4,561.53,56,United Kingdom,0
18128,537,1,420.04,42,United Kingdom,0
18129,243,1,112.55000000000001,13,United Kingdom,0
18130,15,3,1059.39,58,United Kingdom,0
18131,632,1,222.95999999999998,4,United Kingdom,0
18132,504,1,226.9,60,United Kingdom,0
18133,212,1,931.4999999999999,1,United Kingdom,0
18134,598,2,445.0,27,United Kingdom,0
18135,29,10,1249.6200000000001,23,United Kingdom,0
18136,63,5,1631.3600000000001,77,United Kingdom,0
18137,551,2,145.99,26,United Kingdom,0
18138,295,1,152.65,8,United Kingdom,0
18139,18,6,8438.34,35,United Kingdom,1
18140,474,1,536.41,49,West Indies,0
18141,402,2,882.47,38,United Kingdom,0
18142,157,2,1019.52,9,United Kingdom,0
18143,117,2,1000.16,59,United Kingdom,0
18144,8,19,5058.0,51,United Kingdom,1
18145,13,11,5617.79,250,United Kingdom,1
18146,141,2,160.35000000000002,10,United Kingdom,0
18147,46,2,179.33999999999997,7,United Kingdom,0
18148,647,1,114.10000000000001,9,United Kingdom,0
18149,51,7,1624.71,54,United Kingdom,0
18150,32,3,566.58,29,United Kingdom,0
18151,135,6,1879.44,99,United Kingdom,0
18152,646,1,426.69,10,United Kingdom,0
18153,659,1,246.22,17,United Kingdom,0
18154,3,5,932.6,34,United Kingdom,0
18155,75,3,371.62,19,United Kingdom,0
18156,13,2,941.1700000000001,100,United Kingdom,0
18157,571,1,215.35,25,United Kingdom,0
18158,9,2,453.4,24,United Kingdom,0
18159,301,1,530.15,23,United Kingdom,0
18160,57,3,1003.88,56,United Kingdom,0
18161,15,6,1803.1000000000001,57,United Kingdom,0
18162,732,1,379.16,45,United Kingdom,0
18163,584,1,728.84,33,United Kingdom,0
18164,37,1,399.65000000000003,24,United Kingdom,0
18165,177,1,302.46000000000004,10,United Kingdom,0
18166,624,1,175.5,10,United Kingdom,0
18167,23,3,1384.8600000000001,24,United Kingdom,0
18168,176,16,3770.27,209,United Kingdom,1
18169,61,1,202.65,9,United Kingdom,0
18170,33,9,2878.0,59,United Kingdom,1
18171,59,9,2437.31,76,United Kingdom,1
18172,15,52,17479.84,176,United Kingdom,1
18173,87,5,2696.36,34,United Kingdom,1
18174,7,2,162.5,1,United Kingdom,0
18175,676,1,176.1,7,United Kingdom,0
18176,358,1,476.35,30,United Kingdom,0
18177,31,9,2216.87,66,United Kingdom,0
18178,129,11,6103.74,204,United Kingdom,1
18179,9,8,2547.55,101,United Kingdom,1
18180,5,6,1843.75,108,United Kingdom,0
18181,24,5,1205.94,139,United Kingdom,0
18182,463,1,291.13,10,United Kingdom,0
18183,227,2,632.07,36,United Kingdom,0
18184,15,1,49.8,1,United Kingdom,0
18185,249,1,304.25,17,United Kingdom,0
18186,723,1,329.58,11,United Kingdom,0
18187,632,1,724.89,48,United Kingdom,0
18188,15,6,3280.59,95,United Kingdom,1
18189,78,3,1403.73,79,United Kingdom,0
18190,192,5,745.62,34,United Kingdom,0
18191,262,2,529.4,15,United Kingdom,0
18192,72,1,957.97,45,United Kingdom,0
